"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2019年10月16日","26,664.28","26,553.90","26,698.56","26,432.43","1.69B","0.61%"
"2019年10月15日","26,503.93","26,609.13","26,609.13","26,433.43","1.57B","-0.07%"
"2019年10月14日","26,521.85","26,520.93","26,636.93","26,386.41","2.10B","0.81%"
"2019年10月11日","26,308.44","25,986.82","26,393.01","25,976.07","2.03B","2.34%"
"2019年10月10日","25,707.93","25,625.57","25,809.58","25,521.95","1.43B","0.10%"
"2019年10月9日","25,682.81","25,736.88","25,866.84","25,656.66","1.59B","-0.81%"
"2019年10月8日","25,893.40","25,848.73","26,180.03","25,761.50","1.78B","0.28%"
"2019年10月4日","25,821.03","26,169.51","26,169.51","25,612.49","1.14B","-1.11%"
"2019年10月3日","26,110.31","25,831.44","26,192.87","25,809.47","1.14B","0.26%"
"2019年10月2日","26,042.69","25,901.47","26,092.62","25,778.22","1.20B","-0.19%"
"2019年9月30日","26,092.27","25,844.71","26,161.70","25,786.29","1.34B","0.53%"
"2019年9月27日","25,954.81","25,977.98","26,017.46","25,840.66","984.28M","-0.33%"
"2019年9月26日","26,041.93","26,075.15","26,099.64","25,917.58","1.70B","0.37%"
"2019年9月25日","25,945.35","26,162.71","26,190.56","25,917.68","1.76B","-1.28%"
"2019年9月24日","26,281.00","26,300.21","26,391.98","26,207.27","2.09B","0.22%"
"2019年9月23日","26,222.40","26,463.62","26,483.03","26,186.01","1.29B","-0.81%"
"2019年9月20日","26,435.67","26,532.88","26,564.36","26,410.41","1.97B","-0.13%"
"2019年9月19日","26,468.95","26,820.73","26,820.73","26,372.09","1.33B","-1.07%"
"2019年9月18日","26,754.12","26,838.43","26,891.16","26,730.63","1.37B","-0.13%"
"2019年9月17日","26,790.24","26,942.96","26,951.84","26,694.37","1.85B","-1.23%"
"2019年9月16日","27,124.55","27,212.89","27,212.89","26,976.30","2.19B","-0.83%"
"2019年9月13日","27,352.69","27,154.51","27,366.45","27,074.54","1.18B","0.98%"
"2019年9月12日","27,087.63","27,283.98","27,283.98","26,967.25","1.34B","-0.26%"
"2019年9月11日","27,159.06","26,790.64","27,159.51","26,705.63","2.07B","1.78%"
"2019年9月10日","26,683.68","26,831.98","26,870.77","26,634.47","1.74B","0.01%"
"2019年9月9日","26,681.40","26,743.36","26,807.86","26,609.65","1.70B","-0.04%"
"2019年9月6日","26,690.76","26,773.13","26,790.79","26,563.17","1.90B","0.66%"
"2019年9月5日","26,515.53","26,512.86","26,697.85","26,283.12","2.00B","-0.03%"
"2019年9月4日","26,523.23","25,675.16","26,654.21","25,675.16","2.69B","3.90%"
"2019年9月3日","25,527.85","25,546.32","25,736.05","25,498.11","1.15B","-0.39%"
"2019年9月2日","25,626.55","25,627.83","25,662.31","25,502.70","1.30B","-0.38%"
"2019年8月30日","25,724.73","26,011.64","26,011.64","25,536.15","2.02B","0.08%"
"2019年8月29日","25,703.50","25,606.33","25,714.78","25,372.49","1.78B","0.34%"
"2019年8月28日","25,615.48","25,767.08","25,830.64","25,596.08","1.46B","-0.19%"
"2019年8月27日","25,664.07","25,715.98","25,764.61","25,581.73","2.21B","-0.06%"
"2019年8月26日","25,680.33","25,322.00","25,692.28","25,249.51","2.48B","-1.91%"
"2019年8月23日","26,179.33","26,057.88","26,241.22","25,940.44","1.62B","0.50%"
"2019年8月22日","26,048.72","26,272.91","26,288.24","25,977.67","1.78B","-0.84%"
"2019年8月21日","26,270.04","26,160.54","26,318.13","26,075.91","1.70B","0.15%"
"2019年8月20日","26,231.54","26,256.54","26,347.23","26,149.40","1.82B","-0.23%"
"2019年8月19日","26,291.84","25,994.80","26,356.22","25,994.80","2.14B","2.17%"
"2019年8月16日","25,734.22","25,484.96","25,798.11","25,314.27","2.02B","0.94%"
"2019年8月15日","25,495.46","24,945.74","25,552.13","24,899.93","2.15B","0.76%"
"2019年8月14日","25,302.28","25,711.10","25,717.98","25,197.38","1.92B","0.08%"
"2019年8月13日","25,281.30","25,536.62","25,616.71","25,270.91","1.98B","-2.10%"
"2019年8月12日","25,824.72","25,869.48","26,069.23","25,824.72","1.20B","-0.44%"
"2019年8月9日","25,939.30","26,278.92","26,313.78","25,939.30","1.40B","-0.69%"
"2019年8月8日","26,120.77","25,999.45","26,317.42","25,999.45","1.71B","0.48%"
"2019年8月7日","25,997.03","25,977.72","26,025.44","25,738.80","1.72B","0.08%"
"2019年8月6日","25,976.24","25,472.43","26,042.23","25,397.35","2.84B","-0.67%"
"2019年8月5日","26,151.32","26,480.47","26,502.61","26,086.86","2.19B","-2.85%"
"2019年8月2日","26,918.58","26,950.53","27,043.46","26,868.96","2.39B","-2.35%"
"2019年8月1日","27,565.70","27,582.21","27,754.04","27,495.89","1.79B","-0.76%"
"2019年7月31日","27,777.75","27,931.28","27,939.72","27,701.44","1.33B","-1.31%"
"2019年7月30日","28,146.50","28,059.82","28,274.65","28,059.82","1.18B","0.14%"
"2019年7月29日","28,106.41","28,262.80","28,302.66","27,945.41","1.61B","-1.03%"
"2019年7月26日","28,397.74","28,406.07","28,487.64","28,338.30","1.36B","-0.69%"
"2019年7月25日","28,594.30","28,575.49","28,628.51","28,517.01","1.00B","0.25%"
"2019年7月24日","28,524.04","28,578.14","28,764.50","28,515.92","1.11B","0.20%"
"2019年7月23日","28,466.48","28,392.04","28,489.29","28,313.79","979.41M","0.34%"
"2019年7月22日","28,371.26","28,612.28","28,649.44","28,303.55","1.14B","-1.37%"
"2019年7月19日","28,765.40","28,585.15","28,809.59","28,551.20","1.30B","1.07%"
"2019年7月18日","28,461.66","28,393.04","28,511.65","28,376.50","953.65M","-0.46%"
"2019年7月17日","28,593.17","28,463.77","28,593.17","28,377.34","979.84M","-0.09%"
"2019年7月16日","28,619.62","28,583.93","28,634.65","28,489.41","1.06B","0.23%"
"2019年7月15日","28,554.88","28,303.36","28,567.25","28,071.19","1.36B","0.29%"
"2019年7月12日","28,471.62","28,401.87","28,603.87","28,399.66","1.24B","0.14%"
"2019年7月11日","28,431.80","28,347.86","28,582.69","28,347.86","1.10B","0.81%"
"2019年7月10日","28,204.69","28,245.09","28,311.78","28,144.87","1.04B","0.31%"
"2019年7月9日","28,116.28","28,299.73","28,312.97","28,080.73","1.26B","-0.76%"
"2019年7月8日","28,331.69","28,513.14","28,541.10","28,194.07","1.29B","-1.54%"
"2019年7月5日","28,774.83","28,785.53","28,880.58","28,714.92","873.11M","-0.07%"
"2019年7月4日","28,795.77","28,891.97","29,007.98","28,776.48","957.16M","-0.21%"
"2019年7月3日","28,855.14","28,781.97","28,891.89","28,721.21","1.33B","-0.07%"
"2019年7月2日","28,875.56","28,904.04","28,959.06","28,768.54","2.18B","1.17%"
"2019年6月28日","28,542.62","28,632.59","28,632.59","28,416.96","1.53B","-0.28%"
"2019年6月27日","28,621.42","28,352.94","28,621.42","28,287.34","1.73B","1.42%"
"2019年6月26日","28,221.98","28,046.16","28,267.98","27,985.98","1.48B","0.13%"
"2019年6月25日","28,185.98","28,447.96","28,470.10","28,066.13","1.91B","-1.15%"
"2019年6月24日","28,513.00","28,400.63","28,634.48","28,358.06","1.38B","0.14%"
"2019年6月21日","28,473.71","28,581.51","28,581.51","28,359.25","2.24B","-0.27%"
"2019年6月20日","28,550.43","28,308.85","28,563.08","28,258.02","1.88B","1.23%"
"2019年6月19日","28,202.14","28,224.87","28,224.87","28,022.49","2.14B","2.56%"
"2019年6月18日","27,498.77","27,289.70","27,584.12","27,201.02","1.60B","1.00%"
"2019年6月17日","27,227.16","27,252.45","27,503.10","27,227.16","1.53B","0.40%"
"2019年6月14日","27,118.35","27,180.74","27,275.88","27,051.75","2.09B","-0.65%"
"2019年6月13日","27,294.71","27,217.72","27,294.71","26,825.35","1.90B","-0.05%"
"2019年6月12日","27,308.46","27,603.12","27,603.12","27,222.03","1.92B","-1.73%"
"2019年6月11日","27,789.34","27,677.06","27,857.85","27,577.91","1.88B","0.76%"
"2019年6月10日","27,578.64","27,206.61","27,606.42","27,155.03","2.34B","2.27%"
"2019年6月6日","26,965.28","26,935.87","26,984.02","26,837.67","1.65B","0.26%"
"2019年6月5日","26,895.44","27,116.08","27,119.48","26,803.66","1.95B","0.50%"
"2019年6月4日","26,761.52","26,994.08","26,994.08","26,671.90","1.57B","-0.49%"
"2019年6月3日","26,893.86","26,909.71","26,968.10","26,735.48","1.77B","-0.03%"
"2019年5月31日","26,901.09","27,002.96","27,155.36","26,850.27","1.89B","-0.79%"
"2019年5月30日","27,114.88","27,319.25","27,319.25","27,020.73","1.94B","-0.44%"
"2019年5月29日","27,235.71","27,226.95","27,429.37","27,178.71","2.31B","-0.57%"
"2019年5月28日","27,390.81","27,274.83","27,490.55","27,230.09","3.14B","0.38%"
"2019年5月27日","27,288.09","27,239.08","27,371.35","27,105.22","1.30B","-0.24%"
"2019年5月24日","27,353.93","27,368.68","27,457.59","27,291.94","1.73B","0.32%"
"2019年5月23日","27,267.13","27,505.53","27,523.86","27,169.67","2.29B","-1.58%"
"2019年5月22日","27,705.94","27,753.54","27,828.81","27,640.62","1.76B","0.18%"
"2019年5月21日","27,657.24","27,671.40","27,915.16","27,598.06","2.30B","-0.47%"
"2019年5月20日","27,787.61","27,959.23","27,999.60","27,699.23","2.33B","-0.57%"
"2019年5月17日","27,946.46","28,428.00","28,428.00","27,909.73","1.98B","-1.16%"
"2019年5月16日","28,275.07","28,117.48","28,379.37","28,050.78","2.45B","0.02%"
"2019年5月15日","28,268.71","28,171.32","28,441.49","28,171.32","2.31B","0.52%"
"2019年5月14日","28,122.02","27,951.12","28,205.96","27,925.62","2.96B","-1.50%"
"2019年5月10日","28,550.24","28,462.34","28,833.45","28,203.22","2.50B","0.84%"
"2019年5月9日","28,311.07","28,839.35","28,891.11","28,281.98","3.00B","-2.39%"
"2019年5月8日","29,003.20","28,987.09","29,252.00","28,945.91","2.25B","-1.23%"
"2019年5月7日","29,363.02","29,313.58","29,480.04","29,156.45","2.06B","0.52%"
"2019年5月6日","29,209.82","29,342.38","29,384.01","28,956.47","3.02B","-2.90%"
"2019年5月3日","30,081.55","29,818.48","30,081.55","29,678.86","1.26B","0.46%"
"2019年5月2日","29,944.18","29,643.05","29,967.74","29,643.05","1.34B","0.83%"
"2019年4月30日","29,699.11","29,828.15","29,855.76","29,620.45","1.40B","-0.65%"
"2019年4月29日","29,892.81","29,730.85","29,917.11","29,639.38","1.29B","0.97%"
"2019年4月26日","29,605.01","29,513.08","29,672.79","29,504.14","1.45B","0.19%"
"2019年4月25日","29,549.80","29,667.52","29,849.70","29,535.20","1.70B","-0.86%"
"2019年4月24日","29,805.83","30,112.19","30,112.19","29,682.87","1.80B","-0.53%"
"2019年4月23日","29,963.24","29,782.95","30,055.94","29,755.87","2.07B","-0.00%"
"2019年4月18日","29,963.26","30,088.65","30,101.83","29,896.86","1.62B","-0.54%"
"2019年4月17日","30,124.68","30,160.69","30,178.58","30,004.97","2.10B","-0.02%"
"2019年4月16日","30,129.87","29,754.30","30,142.86","29,665.11","2.62B","1.07%"
"2019年4月15日","29,810.72","30,119.85","30,280.12","29,810.72","2.07B","-0.33%"
"2019年4月12日","29,909.76","29,806.35","29,909.76","29,694.85","1.61B","0.24%"
"2019年4月11日","29,839.45","30,138.14","30,184.61","29,783.67","1.96B","-0.93%"
"2019年4月10日","30,119.56","30,052.27","30,139.61","29,892.62","1.87B","-0.13%"
"2019年4月9日","30,157.49","30,065.99","30,222.02","30,018.98","2.11B","0.27%"
"2019年4月8日","30,077.15","30,119.58","30,185.06","29,913.62","2.39B","0.47%"
"2019年4月4日","29,936.32","29,950.42","30,050.91","29,765.55","1.91B","-0.17%"
"2019年4月3日","29,986.39","29,785.27","29,999.34","29,715.77","2.08B","1.22%"
"2019年4月2日","29,624.67","29,736.99","29,736.99","29,534.42","1.92B","0.21%"
"2019年4月1日","29,562.02","29,383.72","29,612.37","29,383.72","2.55B","1.76%"
"2019年3月29日","29,051.36","28,812.64","29,100.69","28,761.88","2.78B","0.96%"
"2019年3月28日","28,775.21","28,663.20","28,816.59","28,558.80","1.63B","0.16%"
"2019年3月27日","28,728.25","28,564.71","28,781.63","28,551.65","1.52B","0.56%"
"2019年3月26日","28,566.91","28,677.76","28,701.60","28,435.06","1.45B","0.15%"
"2019年3月25日","28,523.35","28,501.37","28,702.24","28,463.11","2.16B","-2.03%"
"2019年3月22日","29,113.36","29,173.33","29,243.10","28,847.34","1.79B","0.14%"
"2019年3月21日","29,071.56","29,387.75","29,446.77","29,051.85","1.80B","-0.85%"
"2019年3月20日","29,320.97","29,357.19","29,435.81","29,251.25","1.63B","-0.49%"
"2019年3月19日","29,466.28","29,419.14","29,486.15","29,319.51","1.80B","0.19%"
"2019年3月18日","29,409.01","29,112.44","29,409.01","29,034.13","1.95B","1.37%"
"2019年3月15日","29,012.26","28,843.86","29,204.73","28,828.26","2.04B","0.56%"
"2019年3月14日","28,851.39","28,891.06","28,932.47","28,696.31","1.43B","0.15%"
"2019年3月13日","28,807.45","28,924.28","28,924.28","28,690.37","1.22B","-0.39%"
"2019年3月12日","28,920.87","28,760.27","28,941.09","28,734.09","1.92B","1.46%"
"2019年3月11日","28,503.30","28,265.85","28,512.27","28,240.78","1.57B","0.97%"
"2019年3月8日","28,228.42","28,409.14","28,533.76","28,201.09","3.09B","-1.91%"
"2019年3月7日","28,779.45","28,965.42","29,007.07","28,772.45","1.74B","-0.89%"
"2019年3月6日","29,037.60","29,003.25","29,122.81","28,938.39","1.85B","0.26%"
"2019年3月5日","28,961.60","28,823.16","29,025.79","28,734.81","2.01B","0.01%"
"2019年3月4日","28,959.59","28,855.11","29,241.80","28,760.67","2.77B","0.51%"
"2019年3月1日","28,812.17","28,716.60","28,860.20","28,663.71","1.99B","0.63%"
"2019年2月28日","28,633.18","28,719.71","28,917.49","28,571.13","2.15B","-0.43%"
"2019年2月27日","28,757.44","28,833.16","29,014.19","28,701.47","2.45B","-0.05%"
"2019年2月26日","28,772.06","28,971.23","28,971.23","28,700.01","2.84B","-0.65%"
"2019年2月25日","28,959.30","28,975.52","29,009.98","28,763.46","3.63B","0.50%"
"2019年2月22日","28,816.30","28,478.96","28,816.30","28,430.20","1.76B","0.65%"
"2019年2月21日","28,629.92","28,450.00","28,759.35","28,364.85","1.87B","0.41%"
"2019年2月20日","28,514.05","28,404.68","28,599.77","28,357.30","1.99B","1.01%"
"2019年2月19日","28,228.13","28,440.49","28,488.97","28,208.87","1.70B","-0.42%"
"2019年2月18日","28,347.01","28,186.75","28,412.08","28,186.75","1.60B","1.60%"
"2019年2月15日","27,900.84","28,241.44","28,256.69","27,845.87","1.84B","-1.87%"
"2019年2月14日","28,432.05","28,396.40","28,476.65","28,275.18","1.48B","-0.23%"
"2019年2月13日","28,497.59","28,184.87","28,533.36","28,160.46","1.99B","1.16%"
"2019年2月12日","28,171.33","28,093.31","28,219.59","27,983.48","1.54B","0.10%"
"2019年2月11日","28,143.84","27,927.45","28,143.84","27,847.85","1.43B","0.71%"
"2019年2月8日","27,946.32","27,708.13","28,008.82","27,534.20","1.57B","-0.16%"
"2019年2月4日","27,990.21","27,985.42","28,005.15","27,847.43","833.05M","0.21%"
"2019年2月1日","27,930.74","28,193.28","28,193.28","27,802.50","1.72B","-0.04%"
"2019年1月31日","27,942.47","27,842.05","28,010.90","27,773.98","2.29B","1.08%"
"2019年1月30日","27,642.85","27,571.41","27,642.85","27,369.75","1.88B","0.40%"
"2019年1月29日","27,531.68","27,397.54","27,575.37","27,328.17","1.88B","-0.16%"
"2019年1月28日","27,576.96","27,695.81","27,790.22","27,462.37","1.76B","0.03%"
"2019年1月25日","27,569.19","27,282.88","27,569.19","27,217.75","2.34B","1.65%"
"2019年1月24日","27,120.98","27,075.37","27,120.98","26,889.79","1.36B","0.42%"
"2019年1月23日","27,008.20","26,879.91","27,131.22","26,879.91","1.42B","0.01%"
"2019年1月22日","27,005.45","27,189.40","27,223.70","26,854.66","1.63B","-0.70%"
"2019年1月21日","27,196.54","27,134.27","27,323.61","27,084.30","1.69B","0.39%"
"2019年1月18日","27,090.81","26,993.44","27,116.65","26,915.08","1.75B","1.25%"
"2019年1月17日","26,755.63","26,953.21","27,012.19","26,703.31","1.92B","-0.54%"
"2019年1月16日","26,902.10","26,702.93","26,903.78","26,567.52","1.77B","0.27%"
"2019年1月15日","26,830.29","26,518.62","26,838.55","26,427.45","1.88B","2.02%"
"2019年1月14日","26,298.33","26,559.68","26,575.33","26,195.78","1.47B","-1.38%"
"2019年1月11日","26,667.27","26,692.02","26,692.02","26,494.86","1.86B","0.55%"
"2019年1月10日","26,521.43","26,391.78","26,588.21","26,212.34","2.00B","0.22%"
"2019年1月9日","26,462.32","26,237.29","26,597.07","26,192.65","2.76B","2.27%"
"2019年1月8日","25,875.45","25,852.50","25,960.89","25,688.50","1.63B","0.15%"
"2019年1月7日","25,835.70","26,015.84","26,043.64","25,753.46","1.49B","0.82%"
"2019年1月4日","25,626.03","24,946.12","25,626.03","24,924.73","1.76B","2.24%"
"2019年1月3日","25,064.36","25,077.68","25,262.21","24,896.87","1.53B","-0.26%"
"2019年1月2日","25,130.35","25,824.44","25,824.44","25,055.27","1.72B","-2.77%"
"2018年12月31日","25,845.70","25,732.52","25,916.23","25,682.66","852.07M","1.34%"
"2018年12月28日","25,504.20","25,502.34","25,600.25","25,416.36","1.26B","0.10%"
"2018年12月27日","25,478.88","25,818.81","25,920.63","25,446.80","1.35B","-0.67%"
"2018年12月24日","25,651.38","25,515.40","25,651.38","25,421.43","1.11B","-0.40%"
"2018年12月21日","25,753.42","25,512.30","25,805.61","25,313.75","2.00B","0.51%"
"2018年12月20日","25,623.53","25,723.53","25,859.82","25,416.88","1.77B","-0.94%"
"2018年12月19日","25,865.39","25,860.68","25,925.99","25,784.09","1.47B","0.20%"
"2018年12月18日","25,814.25","25,903.98","26,152.88","25,713.50","1.49B","-1.05%"
"2018年12月17日","26,087.98","26,178.04","26,186.30","26,002.30","1.07B","-0.03%"
"2018年12月14日","26,094.79","26,219.00","26,219.00","26,061.47","1.39B","-1.62%"
"2018年12月13日","26,524.35","26,417.89","26,581.93","26,314.77","1.80B","1.29%"
"2018年12月12日","26,186.71","26,054.01","26,238.73","26,013.36","1.43B","1.61%"
"2018年12月11日","25,771.67","25,623.40","25,861.73","25,623.40","1.23B","0.07%"
"2018年12月10日","25,752.38","25,794.95","25,845.34","25,570.89","1.59B","-1.19%"
"2018年12月7日","26,063.76","26,249.81","26,280.66","26,055.78","2.81B","-0.35%"
"2018年12月6日","26,156.38","26,349.42","26,381.12","26,016.09","2.12B","-2.47%"
"2018年12月5日","26,819.68","26,745.69","26,914.87","26,745.69","1.37B","-1.62%"
"2018年12月4日","27,260.44","27,119.19","27,260.44","26,984.71","1.94B","0.29%"
"2018年12月3日","27,182.04","27,185.66","27,259.43","27,006.83","2.63B","2.55%"
"2018年11月30日","26,506.75","26,506.09","26,683.25","26,396.62","2.06B","0.21%"
"2018年11月29日","26,451.03","26,904.21","26,923.33","26,399.81","1.52B","-0.87%"
"2018年11月28日","26,682.56","26,406.68","26,705.30","26,332.66","1.46B","1.33%"
"2018年11月27日","26,331.96","26,345.37","26,417.84","26,158.97","1.44B","-0.17%"
"2018年11月26日","26,376.18","26,099.35","26,413.76","26,031.90","1.66B","1.73%"
"2018年11月23日","25,927.68","25,950.07","25,983.25","25,807.26","904.19M","-0.35%"
"2018年11月22日","26,019.41","26,139.39","26,139.39","25,873.38","1.04B","0.18%"
"2018年11月21日","25,971.47","25,496.85","25,998.28","25,494.51","1.44B","0.51%"
"2018年11月20日","25,840.34","26,043.51","26,132.29","25,776.22","1.24B","-2.02%"
"2018年11月19日","26,372.00","26,278.87","26,397.39","26,146.39","1.36B","0.72%"
"2018年11月16日","26,183.53","26,041.56","26,197.31","25,850.04","1.37B","0.31%"
"2018年11月15日","26,103.34","25,862.18","26,127.14","25,611.72","1.58B","1.75%"
